DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,DATETIME
2021.02.07,09:20:00,140250,140250,140250,140250,196,105808,750,2021-02-07 09:20:00
2021.02.07,09:25:00,140250,140250,140250,140250,141,36769,1190,2021-02-07 09:25:00
2021.02.07,09:30:00,140250,140250,140250,140250,139,35339,1190,2021-02-07 09:30:00
2021.02.07,09:35:00,140250,140250,140250,140250,109,25905,1190,2021-02-07 09:35:00
2021.02.07,09:40:00,140250,140250,140250,140250,111,26186,1190,2021-02-07 09:40:00
2021.02.07,09:45:00,140250,140250,140250,140250,98,22531,1190,2021-02-07 09:45:00
2021.02.07,09:50:00,140250,140250,140250,140250,113,53514,1190,2021-02-07 09:50:00
2021.02.07,09:55:00,140250,140250,140250,140250,82,16752,1190,2021-02-07 09:55:00
2021.02.07,10:00:00,140250,140250,140250,140250,77,17232,1190,2021-02-07 10:00:00
2021.02.07,10:05:00,140250,140250,140250,140250,77,19200,1190,2021-02-07 10:05:00
2021.02.07,10:10:00,140250,140250,140250,140250,66,8941,1190,2021-02-07 10:10:00
2021.02.07,10:15:00,140250,140250,140250,140250,70,16172,1190,2021-02-07 10:15:00
2021.02.07,10:20:00,140250,140250,140250,140250,132,165454,1190,2021-02-07 10:20:00
2021.02.07,10:25:00,140250,140250,140250,140250,55,6401,1190,2021-02-07 10:25:00
2021.02.07,10:30:00,140250,140250,140250,140250,60,9926,1190,2021-02-07 10:30:00
2021.02.07,10:35:00,140250,140250,140250,140250,52,7856,1190,2021-02-07 10:35:00
2021.02.07,10:40:00,140250,140250,140250,140250,60,8618,1190,2021-02-07 10:40:00
2021.02.07,10:45:00,140250,140250,140250,140250,49,7790,1190,2021-02-07 10:45:00
2021.02.07,10:50:00,140250,140250,140250,140250,54,7940,1190,2021-02-07 10:50:00
2021.02.07,10:55:00,140250,140250,140250,140250,58,8874,1190,2021-02-07 10:55:00
2021.02.07,11:00:00,140250,140250,140250,140250,57,8571,1190,2021-02-07 11:00:00
2021.02.07,11:05:00,140250,140250,140250,140250,52,7919,1190,2021-02-07 11:05:00
2021.02.07,11:10:00,140250,140250,140250,140250,47,10671,1190,2021-02-07 11:10:00
2021.02.07,11:15:00,140250,140250,140250,140250,42,5690,1190,2021-02-07 11:15:00
2021.02.07,11:20:00,140250,140250,140250,140250,48,8265,1190,2021-02-07 11:20:00
2021.02.07,11:25:00,140250,140250,140250,140250,58,9010,1190,2021-02-07 11:25:00
2021.02.07,11:30:00,140250,140250,140250,140250,52,7530,1190,2021-02-07 11:30:00
2021.02.07,11:35:00,140250,140250,140250,140250,39,6200,1190,2021-02-07 11:35:00
2021.02.07,11:40:00,140250,140250,140250,140250,50,8216,1190,2021-02-07 11:40:00
2021.02.07,11:45:00,140250,140250,140250,140250,46,4171,1190,2021-02-07 11:45:00
2021.02.07,11:50:00,140250,140250,140250,140250,43,7762,1190,2021-02-07 11:50:00
2021.02.07,11:55:00,140250,140250,140250,140250,41,7795,1190,2021-02-07 11:55:00
2021.02.07,12:00:00,140250,140250,140250,140250,50,9209,1190,2021-02-07 12:00:00
2021.02.07,12:05:00,140250,140250,140250,140250,38,12010,1190,2021-02-07 12:05:00
2021.02.07,12:10:00,140250,140250,140250,140250,57,55885,1190,2021-02-07 12:10:00
2021.02.07,12:15:00,140250,140250,140250,140250,42,9031,1190,2021-02-07 12:15:00
2021.02.07,12:20:00,140250,140250,140250,140250,54,15920,1190,2021-02-07 12:20:00
2021.02.07,12:25:00,140250,140250,140250,140250,59,14602,0,2021-02-07 12:25:00
2021.02.08,09:00:00,153960,153960,149000,151000,6630,8463702,0,2021-02-08 09:00:00
2021.02.08,09:05:00,151100,153950,147700,149900,4526,4033840,10,2021-02-08 09:05:00
2021.02.08,09:10:00,149900,150960,147210,149500,3688,3168863,10,2021-02-08 09:10:00
2021.02.08,09:15:00,149600,153700,149210,152900,4819,4772012,10,2021-02-08 09:15:00
2021.02.08,09:20:00,152980,153300,149970,149990,3141,2398071,10,2021-02-08 09:20:00
2021.02.08,09:25:00,149990,151960,149890,151150,1966,1521170,10,2021-02-08 09:25:00
2021.02.08,09:30:00,151300,151490,151000,151220,1538,1139418,10,2021-02-08 09:30:00
2021.02.08,09:35:00,151200,152960,151050,151600,1980,1738103,10,2021-02-08 09:35:00
2021.02.08,09:40:00,151600,152000,150010,150700,1937,1694668,10,2021-02-08 09:40:00
2021.02.08,09:45:00,150710,151100,150000,150000,1890,1221839,10,2021-02-08 09:45:00
2021.02.08,09:50:00,150050,150400,148700,148760,2452,1617204,10,2021-02-08 09:50:00
2021.02.08,09:55:00,148760,150000,148600,149600,1696,1338996,10,2021-02-08 09:55:00
2021.02.08,10:00:00,149600,149890,149200,149800,1077,706528,10,2021-02-08 10:00:00
2021.02.08,10:05:00,149800,150990,149700,150560,1317,943863,10,2021-02-08 10:05:00
2021.02.08,10:10:00,150700,150750,149410,149800,1170,1001308,10,2021-02-08 10:10:00
2021.02.08,10:15:00,149760,150190,149250,149320,1073,738574,10,2021-02-08 10:15:00
2021.02.08,10:20:00,149360,149800,148000,148000,2128,1319732,10,2021-02-08 10:20:00
2021.02.08,10:25:00,148000,148100,146750,146750,2442,1818833,10,2021-02-08 10:25:00
2021.02.08,10:30:00,146750,146750,143930,144000,2809,2676275,10,2021-02-08 10:30:00
2021.02.08,10:35:00,144000,147000,143750,146780,2543,3019936,10,2021-02-08 10:35:00
2021.02.08,10:40:00,146580,148490,145990,147310,1699,1846372,10,2021-02-08 10:40:00
2021.02.08,10:45:00,147310,148700,146290,147000,1422,1555518,10,2021-02-08 10:45:00
2021.02.08,10:50:00,147030,147500,146500,146700,975,756496,10,2021-02-08 10:50:00
2021.02.08,10:55:00,146700,147500,146700,146830,876,787338,10,2021-02-08 10:55:00
2021.02.08,11:00:00,146970,147000,145800,146340,953,522593,10,2021-02-08 11:00:00
2021.02.08,11:05:00,146300,148030,146300,147850,1026,831371,10,2021-02-08 11:05:00
2021.02.08,11:10:00,147950,150500,147850,149600,2714,2968099,10,2021-02-08 11:10:00
2021.02.08,11:15:00,149500,152000,149100,151900,2648,2460588,10,2021-02-08 11:15:00
2021.02.08,11:20:00,151800,153000,150020,151300,3013,3115251,10,2021-02-08 11:20:00
2021.02.08,11:25:00,151200,151400,150500,150500,1140,890230,10,2021-02-08 11:25:00
2021.02.08,11:30:00,150500,151300,150270,150700,1082,804882,10,2021-02-08 11:30:00
2021.02.08,11:35:00,150700,152090,150650,152090,1639,1342834,10,2021-02-08 11:35:00
2021.02.08,11:40:00,152090,152500,151150,152390,1710,1612201,10,2021-02-08 11:40:00
2021.02.08,11:45:00,152400,153350,152350,152420,2462,2207673,10,2021-02-08 11:45:00
2021.02.08,11:50:00,152420,153300,151800,152650,1483,1130171,10,2021-02-08 11:50:00
2021.02.08,11:55:00,152670,153900,152620,153900,2132,1616330,10,2021-02-08 11:55:00
2021.02.08,12:00:00,153880,153900,152820,153200,1629,1205600,10,2021-02-08 12:00:00
2021.02.08,12:05:00,153200,153490,153100,153490,1111,766601,10,2021-02-08 12:05:00
2021.02.08,12:10:00,153480,153960,153480,153960,5469,3133825,10,2021-02-08 12:10:00
2021.02.08,12:15:00,153960,153960,153960,153960,308,122926,40,2021-02-08 12:15:00
2021.02.08,12:20:00,153960,153960,153960,153960,296,119748,40,2021-02-08 12:20:00
2021.02.08,12:25:00,153960,153960,153960,153960,576,542773,0,2021-02-08 12:25:00
2021.02.09,09:00:00,151000,153960,147350,153960,2948,3168493,10,2021-02-09 09:00:00
2021.02.09,09:05:00,153510,160200,152800,160000,6267,5962822,10,2021-02-09 09:05:00
2021.02.09,09:10:00,160200,161300,158010,160300,3936,3360871,10,2021-02-09 09:10:00
2021.02.09,09:15:00,160250,161930,160050,161010,3098,2253922,10,2021-02-09 09:15:00
2021.02.09,09:20:00,161300,162190,160100,160510,2979,2170991,10,2021-02-09 09:20:00
2021.02.09,09:25:00,160970,161410,160100,161300,2150,1317956,10,2021-02-09 09:25:00
2021.02.09,09:30:00,161300,161350,160510,161350,1753,985981,10,2021-02-09 09:30:00
2021.02.09,09:35:00,161300,161990,159800,159800,2044,1512453,10,2021-02-09 09:35:00
2021.02.09,09:40:00,159800,160700,158700,159670,2201,1568738,10,2021-02-09 09:40:00
2021.02.09,09:45:00,159600,160860,159300,159300,1754,1114485,10,2021-02-09 09:45:00
2021.02.09,09:50:00,159300,160000,159150,159500,1411,1000793,10,2021-02-09 09:50:00
2021.02.09,09:55:00,159500,159600,157570,158350,2374,1741057,10,2021-02-09 09:55:00
2021.02.09,10:00:00,158350,159000,157700,158690,2136,1306805,10,2021-02-09 10:00:00
2021.02.09,10:05:00,158690,159790,158600,159390,1501,937220,10,2021-02-09 10:05:00
2021.02.09,10:10:00,159330,159400,158280,158970,1132,582112,10,2021-02-09 10:10:00
2021.02.09,10:15:00,158970,158970,157960,157980,1676,851056,10,2021-02-09 10:15:00
2021.02.09,10:20:00,157970,159450,157970,158800,1370,933733,10,2021-02-09 10:20:00
2021.02.09,10:25:00,158820,159490,158820,159340,1103,664270,10,2021-02-09 10:25:00
2021.02.09,10:30:00,159300,159610,159000,159610,999,597417,10,2021-02-09 10:30:00
2021.02.09,10:35:00,159610,160590,159600,160590,1889,1132844,10,2021-02-09 10:35:00
2021.02.09,10:40:00,160590,161900,160590,161200,2203,1653797,10,2021-02-09 10:40:00
2021.02.09,10:45:00,161200,162150,160850,162150,2557,1666938,10,2021-02-09 10:45:00
2021.02.09,10:50:00,162170,162300,161500,161680,1234,792477,10,2021-02-09 10:50:00
2021.02.09,10:55:00,161680,161690,161200,161590,396,252680,10,2021-02-09 10:55:00
2021.02.09,11:00:00,161590,161650,160900,161300,885,450975,10,2021-02-09 11:00:00
2021.02.09,11:05:00,161310,161330,160000,160750,984,578272,10,2021-02-09 11:05:00
2021.02.09,11:10:00,160100,161530,160100,161490,1132,509572,10,2021-02-09 11:10:00
2021.02.09,11:15:00,161400,161450,160860,161330,801,486571,10,2021-02-09 11:15:00
2021.02.09,11:20:00,161330,162360,161310,162130,1894,944296,10,2021-02-09 11:20:00
2021.02.09,11:25:00,162000,162290,161500,162110,1031,697983,10,2021-02-09 11:25:00
2021.02.09,11:30:00,162110,162200,161990,162100,989,539508,10,2021-02-09 11:30:00
2021.02.09,11:35:00,162100,162220,162090,162100,866,342640,10,2021-02-09 11:35:00
2021.02.09,11:40:00,162100,162900,162100,162790,1414,740400,10,2021-02-09 11:40:00
2021.02.09,11:45:00,162770,163900,162680,163100,1884,1145501,10,2021-02-09 11:45:00
2021.02.09,11:50:00,163100,164500,163100,164100,1883,1159501,10,2021-02-09 11:50:00
2021.02.09,11:55:00,164140,164800,163990,164210,1678,1012923,10,2021-02-09 11:55:00
2021.02.09,12:00:00,164210,164250,163000,164000,1530,977758,10,2021-02-09 12:00:00
2021.02.09,12:05:00,163920,164180,163700,163710,1187,592814,10,2021-02-09 12:05:00
2021.02.09,12:10:00,163710,163840,163500,163700,1522,757734,10,2021-02-09 12:10:00
2021.02.09,12:15:00,163670,163700,162110,162680,1573,977313,10,2021-02-09 12:15:00
2021.02.09,12:20:00,162700,162700,162000,162490,1866,929102,10,2021-02-09 12:20:00
2021.02.09,12:25:00,162500,162500,162350,162450,2920,2096444,0,2021-02-09 12:25:00
2021.02.13,09:00:00,172000,174210,171510,171700,3147,2304621,10,2021-02-13 09:00:00
2021.02.13,09:05:00,171500,172450,170100,171350,3445,2199999,10,2021-02-13 09:05:00
2021.02.13,09:10:00,171200,171590,170000,170920,2961,1840508,10,2021-02-13 09:10:00
2021.02.13,09:15:00,170920,171500,170000,170110,2190,1309834,10,2021-02-13 09:15:00
2021.02.13,09:20:00,170150,170990,169700,169700,2152,1273656,10,2021-02-13 09:20:00
2021.02.13,09:25:00,169710,170340,169000,169450,2359,1417740,10,2021-02-13 09:25:00
2021.02.13,09:30:00,169400,170000,169100,169500,1545,659507,10,2021-02-13 09:30:00
2021.02.13,09:35:00,169500,170000,169500,169540,1469,598787,10,2021-02-13 09:35:00
2021.02.13,09:40:00,169540,169990,169360,169370,1319,685532,10,2021-02-13 09:40:00
2021.02.13,09:45:00,169360,169700,169000,169460,1848,857871,10,2021-02-13 09:45:00
2021.02.13,09:50:00,169450,169500,169010,169200,1188,466474,10,2021-02-13 09:50:00
2021.02.13,09:55:00,169200,169200,168020,168170,1622,952279,10,2021-02-13 09:55:00
2021.02.13,10:00:00,168150,169790,168010,169790,1647,989641,10,2021-02-13 10:00:00
2021.02.13,10:05:00,169760,169970,169150,169950,1110,574862,10,2021-02-13 10:05:00
2021.02.13,10:10:00,169950,170500,169600,170020,1832,918905,10,2021-02-13 10:10:00
2021.02.13,10:15:00,170070,170200,169970,170200,1030,450324,10,2021-02-13 10:15:00
2021.02.13,10:20:00,170200,171000,170120,170420,1316,650942,10,2021-02-13 10:20:00
2021.02.13,10:25:00,170460,170700,170290,170580,848,436885,10,2021-02-13 10:25:00
2021.02.13,10:30:00,170550,171030,170550,171030,1201,588103,10,2021-02-13 10:30:00
2021.02.13,10:35:00,171020,172000,171020,171390,1544,793381,10,2021-02-13 10:35:00
2021.02.13,10:40:00,171340,171990,170890,171950,1236,615999,10,2021-02-13 10:40:00
2021.02.13,10:45:00,171960,173450,171850,172500,2728,1592371,10,2021-02-13 10:45:00
2021.02.13,10:50:00,172490,173640,172250,173490,1824,953656,10,2021-02-13 10:50:00
2021.02.13,10:55:00,173520,174200,173300,174140,2144,1202923,10,2021-02-13 10:55:00
2021.02.13,11:00:00,174140,175000,174000,174900,2524,1409776,10,2021-02-13 11:00:00
2021.02.13,11:05:00,174900,175600,174880,175020,3429,1924964,10,2021-02-13 11:05:00
2021.02.13,11:10:00,175400,175900,175020,175900,8090,3888806,10,2021-02-13 11:10:00
2021.02.13,11:15:00,175900,175900,175900,175900,586,210509,80,2021-02-13 11:15:00
2021.02.13,11:20:00,175900,175900,175900,175900,474,206969,80,2021-02-13 11:20:00
2021.02.13,11:25:00,175900,175900,175900,175900,401,162017,80,2021-02-13 11:25:00
2021.02.13,11:30:00,175900,175900,175900,175900,322,91343,80,2021-02-13 11:30:00
2021.02.13,11:35:00,175900,175900,175900,175900,280,64510,80,2021-02-13 11:35:00
2021.02.13,11:40:00,175900,175900,175900,175900,333,134177,80,2021-02-13 11:40:00
2021.02.13,11:45:00,175900,175900,175900,175900,322,89659,80,2021-02-13 11:45:00
2021.02.13,11:50:00,175900,175900,175900,175900,274,39270,80,2021-02-13 11:50:00
2021.02.13,11:55:00,175900,175900,175900,175900,264,63444,80,2021-02-13 11:55:00
2021.02.13,12:00:00,175900,175900,175900,175900,258,56939,80,2021-02-13 12:00:00
2021.02.13,12:05:00,175900,175900,175900,175900,281,75983,80,2021-02-13 12:05:00
2021.02.13,12:10:00,175900,175900,175900,175900,252,82792,80,2021-02-13 12:10:00
2021.02.13,12:15:00,175900,175900,175900,175900,248,62420,80,2021-02-13 12:15:00
2021.02.13,12:20:00,175900,175900,175900,175900,547,468988,80,2021-02-13 12:20:00
2021.02.13,12:25:00,175900,175900,175900,175900,317,98881,0,2021-02-13 12:25:00
2021.02.14,09:00:00,176000,176000,174760,175900,3424,2423528,0,2021-02-14 09:00:00
2021.02.14,09:05:00,175900,178600,175500,175950,3196,2394017,10,2021-02-14 09:05:00
2021.02.14,09:10:00,175950,176000,168800,171980,4516,3314980,10,2021-02-14 09:10:00
2021.02.14,09:15:00,171980,173870,169000,171490,3315,2115677,10,2021-02-14 09:15:00
2021.02.14,09:20:00,171500,171980,166100,166310,4436,2732170,10,2021-02-14 09:20:00
2021.02.14,09:25:00,166310,168910,165310,168900,4205,2939593,10,2021-02-14 09:25:00
2021.02.14,09:30:00,168900,170000,168150,168150,1761,1056211,10,2021-02-14 09:30:00
2021.02.14,09:35:00,168150,168800,167510,168500,1052,584164,10,2021-02-14 09:35:00
2021.02.14,09:40:00,168500,169400,167510,169000,992,617565,10,2021-02-14 09:40:00
2021.02.14,09:45:00,169000,175000,168600,174920,2728,2594898,10,2021-02-14 09:45:00
2021.02.14,09:50:00,174900,176240,173250,175600,2414,2313357,10,2021-02-14 09:50:00
2021.02.14,09:55:00,175680,176260,172500,173300,2046,1518384,10,2021-02-14 09:55:00
2021.02.14,10:00:00,173300,174000,171500,171500,1489,962625,10,2021-02-14 10:00:00
2021.02.14,10:05:00,171110,172000,169700,170000,2057,1184228,10,2021-02-14 10:05:00
2021.02.14,10:10:00,170000,171500,169400,171000,1591,927368,10,2021-02-14 10:10:00
2021.02.14,10:15:00,171100,171390,170020,171000,1212,613867,10,2021-02-14 10:15:00
2021.02.14,10:20:00,171000,173500,170980,172260,2079,1604305,10,2021-02-14 10:20:00
2021.02.14,10:25:00,172280,173000,171500,172300,1627,1104552,10,2021-02-14 10:25:00
2021.02.14,10:30:00,172370,175000,172370,174800,2960,1936343,10,2021-02-14 10:30:00
2021.02.14,10:35:00,174480,174900,173900,174900,1853,1047970,10,2021-02-14 10:35:00
2021.02.14,10:40:00,174900,175000,171800,172100,2185,1416896,10,2021-02-14 10:40:00
2021.02.14,10:45:00,172100,172610,171010,171600,1841,1287383,10,2021-02-14 10:45:00
2021.02.14,10:50:00,171600,172100,169640,170010,2231,1134735,10,2021-02-14 10:50:00
2021.02.14,10:55:00,170050,170600,169000,169110,1642,790935,10,2021-02-14 10:55:00
2021.02.14,11:00:00,169010,169090,167500,167900,2231,1186499,10,2021-02-14 11:00:00
2021.02.14,11:05:00,167650,168700,167550,167550,1500,792635,10,2021-02-14 11:05:00
2021.02.14,11:10:00,167550,167570,166310,166320,1916,1035945,10,2021-02-14 11:10:00
2021.02.14,11:15:00,166320,166320,165310,165310,3347,2258227,10,2021-02-14 11:15:00
2021.02.14,11:20:00,165320,167000,165310,166450,1809,1111585,10,2021-02-14 11:20:00
2021.02.14,11:25:00,166450,166450,165600,165700,1116,585025,10,2021-02-14 11:25:00
2021.02.14,11:30:00,165700,165800,165310,165310,3555,2152082,10,2021-02-14 11:30:00
2021.02.14,11:35:00,165310,166390,165310,166300,1455,951216,10,2021-02-14 11:35:00
2021.02.14,11:40:00,166300,166300,165310,165310,1554,839346,10,2021-02-14 11:40:00
2021.02.14,11:45:00,165310,165340,165310,165310,781,459826,10,2021-02-14 11:45:00
2021.02.14,11:50:00,165310,165310,165310,165310,247,99561,3110,2021-02-14 11:50:00
2021.02.14,11:55:00,165310,165310,165310,165310,372,240959,3110,2021-02-14 11:55:00
2021.02.14,12:00:00,165310,165770,165310,165310,2318,1640879,10,2021-02-14 12:00:00
2021.02.14,12:05:00,165310,166170,165310,165810,925,723682,10,2021-02-14 12:05:00
2021.02.14,12:10:00,165820,166950,165820,166500,1360,1142342,10,2021-02-14 12:10:00
2021.02.14,12:15:00,166500,166800,165700,165780,1196,976738,10,2021-02-14 12:15:00
2021.02.14,12:20:00,165700,165710,165310,165380,1852,1205235,10,2021-02-14 12:20:00
2021.02.14,12:25:00,165380,165700,165310,165310,1970,1450552,0,2021-02-14 12:25:00
2021.02.15,09:00:00,165100,165310,163380,163400,2488,2207262,0,2021-02-15 09:00:00
2021.02.15,09:05:00,163400,163510,163380,163380,2820,1737834,10,2021-02-15 09:05:00
2021.02.15,09:10:00,163380,163380,163380,163380,392,101780,1180,2021-02-15 09:10:00
2021.02.15,09:15:00,163380,163990,163380,163700,2724,3017132,10,2021-02-15 09:15:00
2021.02.15,09:20:00,163700,165300,163450,165000,1765,1606405,10,2021-02-15 09:20:00
2021.02.15,09:25:00,165000,167770,164690,166870,2183,1740941,10,2021-02-15 09:25:00
2021.02.15,09:30:00,166870,167000,164250,165000,1473,1231299,10,2021-02-15 09:30:00
2021.02.15,09:35:00,165000,165390,163690,164400,1164,735839,10,2021-02-15 09:35:00
2021.02.15,09:40:00,164400,165400,164250,164300,799,693700,10,2021-02-15 09:40:00
2021.02.15,09:45:00,164280,165000,164250,164550,713,625421,10,2021-02-15 09:45:00
2021.02.15,09:50:00,164550,165500,164500,165000,857,558421,10,2021-02-15 09:50:00
2021.02.15,09:55:00,165000,166400,164890,166000,1244,1248919,10,2021-02-15 09:55:00
2021.02.15,10:00:00,166000,167000,165750,166480,1394,1348132,10,2021-02-15 10:00:00
2021.02.15,10:05:00,166490,166600,165810,166000,916,752189,10,2021-02-15 10:05:00
2021.02.15,10:10:00,166000,166100,165000,165000,855,692885,10,2021-02-15 10:10:00
2021.02.15,10:15:00,165000,166000,164650,165060,735,472290,10,2021-02-15 10:15:00
2021.02.15,10:20:00,165060,165110,164450,164550,794,577181,10,2021-02-15 10:20:00
2021.02.15,10:25:00,164500,164850,163500,163510,1121,750700,10,2021-02-15 10:25:00
2021.02.15,10:30:00,163520,164100,163380,163390,1635,958139,10,2021-02-15 10:30:00
2021.02.15,10:35:00,163380,163400,163380,163380,1279,771474,10,2021-02-15 10:35:00
2021.02.15,10:40:00,163380,163420,163380,163380,1323,1261091,10,2021-02-15 10:40:00
2021.02.15,10:45:00,163380,163380,163380,163380,592,517641,2380,2021-02-15 10:45:00
2021.02.15,10:50:00,163380,163380,163380,163380,194,46383,2380,2021-02-15 10:50:00
2021.02.15,10:55:00,163380,163380,163380,163380,66,17201,2380,2021-02-15 10:55:00
2021.02.15,11:00:00,163380,163380,163380,163380,62,23454,2380,2021-02-15 11:00:00
2021.02.15,11:05:00,163380,163380,163380,163380,31,4711,2380,2021-02-15 11:05:00
2021.02.15,11:10:00,163380,163380,163380,163380,46,10574,2380,2021-02-15 11:10:00
2021.02.15,11:15:00,163380,163380,163380,163380,41,7141,2380,2021-02-15 11:15:00
2021.02.15,11:20:00,163380,163380,163380,163380,29,4382,2380,2021-02-15 11:20:00
2021.02.15,11:25:00,163380,163380,163380,163380,27,4806,2380,2021-02-15 11:25:00
2021.02.15,11:30:00,163380,163380,163380,163380,31,11369,2380,2021-02-15 11:30:00
2021.02.15,11:35:00,163380,163380,163380,163380,25,15846,2380,2021-02-15 11:35:00
2021.02.15,11:40:00,163380,163380,163380,163380,29,6850,2380,2021-02-15 11:40:00
2021.02.15,11:45:00,163380,163380,163380,163380,36,12349,2380,2021-02-15 11:45:00
2021.02.15,11:50:00,163380,163380,163380,163380,22,7395,2380,2021-02-15 11:50:00
2021.02.15,11:55:00,163380,163380,163380,163380,23,6875,2380,2021-02-15 11:55:00
2021.02.15,12:00:00,163380,163380,163380,163380,33,6056,2380,2021-02-15 12:00:00
2021.02.15,12:05:00,163380,163380,163380,163380,32,12026,2380,2021-02-15 12:05:00
2021.02.15,12:10:00,163380,163380,163380,163380,27,6391,2380,2021-02-15 12:10:00
2021.02.15,12:15:00,163380,163380,163380,163380,55,24457,2380,2021-02-15 12:15:00
2021.02.15,12:20:00,163380,163380,163380,163380,55,15362,2380,2021-02-15 12:20:00
2021.02.15,12:25:00,163380,163380,163380,163380,71,33525,2380,2021-02-15 12:25:00
2021.02.16,09:00:00,159000,159000,157940,157940,2613,2584494,0,2021-02-16 09:00:00
2021.02.16,09:05:00,157940,157950,157940,157940,1087,729570,10,2021-02-16 09:05:00
2021.02.16,09:10:00,157940,157940,157940,157940,217,66692,1340,2021-02-16 09:10:00
2021.02.16,09:15:00,157940,157940,157940,157940,125,55429,1340,2021-02-16 09:15:00
2021.02.16,09:20:00,157940,157940,157940,157940,87,29712,1340,2021-02-16 09:20:00
2021.02.16,09:25:00,157940,157940,157940,157940,69,18945,1340,2021-02-16 09:25:00
2021.02.16,09:30:00,157940,157940,157940,157940,87,37732,3540,2021-02-16 09:30:00
2021.02.16,09:35:00,157940,157940,157940,157940,72,28784,3540,2021-02-16 09:35:00
2021.02.16,09:40:00,157940,157940,157940,157940,68,26924,3540,2021-02-16 09:40:00
2021.02.16,09:45:00,157940,157940,157940,157940,49,10618,3540,2021-02-16 09:45:00
2021.02.16,09:50:00,157940,157940,157940,157940,52,17933,3540,2021-02-16 09:50:00
2021.02.16,09:55:00,157940,157940,157940,157940,46,15005,3540,2021-02-16 09:55:00
2021.02.16,10:00:00,157940,157940,157940,157940,63,25892,3540,2021-02-16 10:00:00
2021.02.16,10:05:00,157940,157940,157940,157940,34,9884,3540,2021-02-16 10:05:00
2021.02.16,10:10:00,157940,157940,157940,157940,29,4599,3540,2021-02-16 10:10:00
2021.02.16,10:15:00,157940,157940,157940,157940,28,6208,3540,2021-02-16 10:15:00
2021.02.16,10:20:00,157940,157940,157940,157940,26,8382,3540,2021-02-16 10:20:00
2021.02.16,10:25:00,157940,157940,157940,157940,21,3386,3540,2021-02-16 10:25:00
2021.02.16,10:30:00,157940,157940,157940,157940,33,12826,3540,2021-02-16 10:30:00
2021.02.16,10:35:00,157940,157940,157940,157940,18,1909,3540,2021-02-16 10:35:00
2021.02.16,10:40:00,157940,157940,157940,157940,20,3255,3540,2021-02-16 10:40:00
2021.02.16,10:45:00,157940,157940,157940,157940,30,5694,3540,2021-02-16 10:45:00
2021.02.16,10:50:00,157940,157940,157940,157940,17,2428,3540,2021-02-16 10:50:00
2021.02.16,10:55:00,157940,157940,157940,157940,22,5800,3540,2021-02-16 10:55:00
2021.02.16,11:00:00,157940,157940,157940,157940,20,3999,3540,2021-02-16 11:00:00
2021.02.16,11:05:00,157940,157940,157940,157940,28,7874,3540,2021-02-16 11:05:00
2021.02.16,11:10:00,157940,157940,157940,157940,19,5571,3540,2021-02-16 11:10:00
2021.02.16,11:15:00,157940,157940,157940,157940,44,25769,3540,2021-02-16 11:15:00
2021.02.16,11:20:00,157940,157940,157940,157940,129,179663,3540,2021-02-16 11:20:00
2021.02.16,11:25:00,157940,157940,157940,157940,213,170133,3540,2021-02-16 11:25:00
2021.02.16,11:30:00,157940,157940,157940,157940,70,22649,3540,2021-02-16 11:30:00
2021.02.16,11:35:00,157940,157940,157940,157940,47,16816,3540,2021-02-16 11:35:00
2021.02.16,11:40:00,157940,157940,157940,157940,43,11375,3540,2021-02-16 11:40:00
2021.02.16,11:45:00,157940,157940,157940,157940,53,15042,3540,2021-02-16 11:45:00
2021.02.16,11:50:00,157940,157940,157940,157940,36,7752,3540,2021-02-16 11:50:00
2021.02.16,11:55:00,157940,157940,157940,157940,48,9222,3540,2021-02-16 11:55:00
2021.02.16,12:00:00,157940,157940,157940,157940,56,20460,3540,2021-02-16 12:00:00
2021.02.16,12:05:00,157940,157940,157940,157940,51,13580,3540,2021-02-16 12:05:00
2021.02.16,12:10:00,157940,157940,157940,157940,70,26627,3540,2021-02-16 12:10:00
2021.02.16,12:15:00,157940,157940,157940,157940,72,27495,3540,2021-02-16 12:15:00
2021.02.16,12:20:00,157940,157940,157940,157940,88,72748,3540,2021-02-16 12:20:00
2021.02.16,12:25:00,157940,157940,157940,157940,283,231922,0,2021-02-16 12:25:00
2021.02.17,09:00:00,153300,157900,153300,157000,2404,2690855,0,2021-02-17 09:00:00
2021.02.17,09:05:00,157000,159930,153250,154000,3392,2839225,10,2021-02-17 09:05:00
2021.02.17,09:10:00,154330,154330,151780,152000,3531,2331076,10,2021-02-17 09:10:00
2021.02.17,09:15:00,152000,154500,152000,153970,1506,1212923,10,2021-02-17 09:15:00
2021.02.17,09:20:00,153800,154800,153420,154410,1480,1195138,10,2021-02-17 09:20:00
2021.02.17,09:25:00,154560,154990,153300,153750,1309,796304,10,2021-02-17 09:25:00
2021.02.17,09:30:00,153750,154100,152100,152200,1132,686139,10,2021-02-17 09:30:00
2021.02.17,09:35:00,152200,152880,152010,152110,1177,649296,10,2021-02-17 09:35:00
2021.02.17,09:40:00,152110,152200,151810,152080,1513,804827,10,2021-02-17 09:40:00
2021.02.17,09:45:00,152080,152700,152080,152200,736,344884,10,2021-02-17 09:45:00
2021.02.17,09:50:00,152200,152300,151930,151980,925,401827,10,2021-02-17 09:50:00
